Unnamed: 0,title,level,language,crediteligibility,processed_title,unique_title,level_encoded,language_encoded,credit_eligibility_encoded
23808.0,How to Design Your Dream Kitchen,Intermediate,Chinese,Yes,how to design your dream kitchen,23808,3,0,1
23809.0,Vector Logo Design in Affinity Designer,Expert,German,Yes,vector logo design in affinity designer,23547,2,3,1
23810.0,Complete Electronics Hardware Design Course 2022 -EsteemPCB,Expert,French,Yes,complete electronics hardware design course 2022 -esteempcb,23810,2,2,1
23811.0,User Experience Design & User Interface Design Fundamentals,Beginner,French,Yes,user experience design & user interface design fundamentals,1303,1,2,1
23812.0,Houseplants 101: A Beginners Guide to Indoor Gardening,Beginner,Spanish,No,houseplants 101: a beginners guide to indoor gardening,23812,1,4,0
23813.0,Learn Graphic Design using Canva & Start Freelancing,Expert,Spanish,Yes,learn graphic design using canva & start freelancing,11381,2,4,1
23814.0,AutoCAD Civil 3D Training: The Ultimate Course,Expert,Spanish,Yes,autocad civil 3d training: the ultimate course,20425,2,4,1
23815.0,Animating In Procreate for the iPad,Beginner,Chinese,No,animating in procreate for the ipad,23488,1,0,0
23816.0,Create Beautiful Imagery with Midjourney A.I.,All Levels,Chinese,Yes,create beautiful imagery with midjourney a.i.,23816,0,0,1
23817.0,Basic Fashion Illustration,Beginner,German,Yes,basic fashion illustration,23817,1,3,1
23818.0,"UI Design Bootcamp. Master Typography, Colour & Grids",Intermediate,Chinese,No,"ui design bootcamp. master typography, colour & grids",23818,3,0,0
23819.0,Diving In with InVision Studio,Beginner,Spanish,No,diving in with invision studio,23819,1,4,0
23820.0,Adobe Illustrator Essentials for Character Design,Beginner,German,Yes,adobe illustrator essentials for character design,23539,1,3,1
23821.0,The Complete Affinity Designer for iPad Course,Beginner,German,Yes,the complete affinity designer for ipad course,23547,1,3,1
23822.0,Unreal Engine 5 - Realistic Environment Design for Beginners,Beginner,English,No,unreal engine 5 - realistic environment design for beginners,4069,1,1,0
23823.0,WordPress: Create Stunning Wordpress Websites for Business,Expert,Chinese,Yes,wordpress: create stunning wordpress websites for business,3365,2,0,1
23824.0,Creative Infographics in PowerPoint,Expert,French,No,creative infographics in powerpoint,23824,2,2,0
23825.0,Background Design - Landscapes and Environments,Beginner,French,No,background design - landscapes and environments,23825,1,2,0
23826.0,Unreal Engine 4: Project Based VR Course for Arch Viz in UE4,Intermediate,English,No,unreal engine 4: project based vr course for arch viz in ue4,6436,3,1,0
23827.0,Learn Photoshop From Scratch - A Beginner's Guide,All Levels,Spanish,Yes,learn photoshop from scratch - a beginner's guide,23827,0,4,1
23828.0,Sketch Like an Architect,All Levels,English,Yes,sketch like an architect,23828,0,1,1
23829.0,Learn to Draw Pretty Faces for Comic Books,Beginner,Spanish,Yes,learn to draw pretty faces for comic books,23270,1,4,1
23830.0,"Adobe Photoshop CC - Web Design, Responsive Design & UI",Beginner,Chinese,No,"adobe photoshop cc - web design, responsive design & ui",23479,1,0,0
23831.0,ETABS: For Structural Design of Buildings,All Levels,Chinese,Yes,etabs: for structural design of buildings,23831,0,0,1
23832.0,Blender 3D from zero to hero,All Levels,German,Yes,blender 3d from zero to hero,5181,0,3,1
23833.0,How to Design a Logo - a Beginners Course,Expert,German,No,how to design a logo - a beginners course,21938,2,3,0
23834.0,Learn to Draw From Your Imagination - Step by Step,Intermediate,German,Yes,learn to draw from your imagination - step by step,23834,3,3,1
23835.0,PG Diploma in Piping Design Engineering,Beginner,German,Yes,pg diploma in piping design engineering,6404,1,3,1
23836.0,DIALux evo for Beginners,Beginner,French,No,dialux evo for beginners,23836,1,2,0
23837.0,Build a Powerful UX Portfolio (that gets you HIRED!),All Levels,German,No,build a powerful ux portfolio (that gets you hired!),23837,0,3,0
23838.0,WordPress for Beginners,Beginner,German,No,wordpress for beginners,920,1,3,0
23839.0,"Painting Machines: Concept Art Vehicles, Robots & Weapons",Intermediate,German,Yes,"painting machines: concept art vehicles, robots & weapons",23839,3,3,1
23840.0,UI UX Design & Prototyping using Adobe XD,Expert,Spanish,Yes,ui ux design & prototyping using adobe xd,23476,2,4,1
23841.0,Zbrush: Hard Surface Sculpting for All Levels!,Expert,German,Yes,zbrush: hard surface sculpting for all levels!,23841,2,3,1
23842.0,Basics of Sheet metal design for Mechanical design engineers,All Levels,English,No,basics of sheet metal design for mechanical design engineers,19897,0,1,0
23843.0,Unreal Engine:  Intro to Game Design,Expert,German,Yes,unreal engine:  intro to game design,218,2,3,1
23844.0,"Learn Figma for Web Design, User Interface, UI UX in an hour",Beginner,German,Yes,"learn figma for web design, user interface, ui ux in an hour",1832,1,3,1
23845.0,Adobe Audition CC Tutorial - Audition Made Easy,All Levels,French,Yes,adobe audition cc tutorial - audition made easy,23164,0,2,1
23846.0,UX Fundamentals: Practical Usability for Product Design,Intermediate,German,No,ux fundamentals: practical usability for product design,23846,3,3,0
23847.0,Object-Oriented UX (OOUX) Fundamentals,All Levels,Spanish,Yes,object-oriented ux (ooux) fundamentals,23847,0,4,1
23848.0,Use Minimalist Interior Design to Live your Best Life,Expert,Chinese,No,use minimalist interior design to live your best life,23848,2,0,0
23849.0,Blender 2.79: Complete training from beginner to pro,Beginner,German,Yes,blender 2.79: complete training from beginner to pro,23599,1,3,1
23850.0,Female Character Creation in Zbrush,Intermediate,German,No,female character creation in zbrush,23850,3,3,0
23851.0,Illustrator on the iPad MasterClass,Beginner,German,No,illustrator on the ipad masterclass,20661,1,3,0
23852.0,Usability Testing Boot Camp,Beginner,French,Yes,usability testing boot camp,3675,1,2,1
23853.0,"Web Accessibility: Learn Best Practices, Tools & Techniques",Intermediate,Chinese,Yes,"web accessibility: learn best practices, tools & techniques",23853,3,0,1
23854.0,Ultimate CSS Grid Course: From Beginner to Advanced,Expert,French,No,ultimate css grid course: from beginner to advanced,44,2,2,0
23855.0,Unlocking the Unreal Engine Material Editor,Beginner,French,No,unlocking the unreal engine material editor,4318,1,2,0
23856.0,Design Thinking & Project Management: 2 in 1 Complete Guides,Expert,French,Yes,design thinking & project management: 2 in 1 complete guides,23856,2,2,1
23857.0,Complete Solidworks Beginners Course,Beginner,Spanish,No,complete solidworks beginners course,1820,1,4,0
23858.0,Female anatomy for artists,Beginner,Chinese,No,female anatomy for artists,23858,1,0,0
23859.0,The Affinity Designer Crash Course,Beginner,Spanish,No,the affinity designer crash course,23547,1,4,0
23860.0,Revit MEP Beginners to Advanced (Contractor Services),All Levels,Spanish,Yes,revit mep beginners to advanced (contractor services),19715,0,4,1
23861.0,Complete Course in Adobe Photoshop CC,Intermediate,Chinese,No,complete course in adobe photoshop cc,22327,3,0,0
23862.0,Axure RP 8 - Comprehensive training for UX Design,All Levels,Spanish,Yes,axure rp 8 - comprehensive training for ux design,6328,0,4,1
23863.0,The Psychology of Games - Secrets of Good Game Design,Beginner,Chinese,Yes,the psychology of games - secrets of good game design,23863,1,0,1
23864.0,The 90-Minute UX Audit + UI Redesign,All Levels,German,Yes,the 90-minute ux audit + ui redesign,23864,0,3,1
23865.0,Discovering Godot,Beginner,French,No,discovering godot,23865,1,2,0
23866.0,The Ultimate guide to drawing cartoon characters,Beginner,Spanish,No,the ultimate guide to drawing cartoon characters,23546,1,4,0
23867.0,Learn the ART of Video Games,Beginner,Chinese,No,learn the art of video games,23,1,0,0
23868.0,Complete Altair Hypermesh & Optistruct Course,Expert,English,Yes,complete altair hypermesh & optistruct course,23868,2,1,1
23869.0,The Ultimate Blender Low Poly Guide,Beginner,Spanish,Yes,the ultimate blender low poly guide,5021,1,4,1
23870.0,Master Advanced High End Beauty Retouching in Photoshop,Expert,Spanish,Yes,master advanced high end beauty retouching in photoshop,23870,2,4,1
23871.0,Become a HVAC Professional - Part 1/3- Fundamentals & Basics,Beginner,Chinese,Yes,become a hvac professional - part 1/3- fundamentals & basics,23871,1,0,1
23872.0,Magento 2 Theme Development,Beginner,English,Yes,magento 2 theme development,3186,1,1,1
23873.0,Learn Inkscape now - create vector graphics for free!,Expert,English,Yes,learn inkscape now - create vector graphics for free!,23873,2,1,1
23874.0,"Easy AF web design, tips and tricks for your design business",Beginner,German,Yes,"easy af web design, tips and tricks for your design business",23874,1,3,1
23875.0,Absolute Beginners 3D character in Blender course,Beginner,Spanish,Yes,absolute beginners 3d character in blender course,23690,1,4,1
23876.0,Detailed Guide to Building Wireframes Using Balsamiq Mockups,Beginner,French,No,detailed guide to building wireframes using balsamiq mockups,23876,1,2,0
23877.0,Adobe Photoshop Course – Getting Started Guide to Beginners,Expert,Spanish,No,adobe photoshop course – getting started guide to beginners,2268,2,4,0
23878.0,UX Design Process from User Research to Usability Testing,Beginner,French,No,ux design process from user research to usability testing,23653,1,2,0
23879.0,Wordpress Security - How To Stop Hackers,All Levels,French,No,wordpress security - how to stop hackers,3325,0,2,0
23880.0,Photoshop and Illustrator speed illustration workflow,Expert,Chinese,Yes,photoshop and illustrator speed illustration workflow,23880,2,0,1
23881.0,Master Graphic Design & Software with Practical Projects,Intermediate,Spanish,No,master graphic design & software with practical projects,23474,3,4,0
23882.0,"Use Eco-friendly, Sustainable Design to Improve your Life",Expert,Chinese,Yes,"use eco-friendly, sustainable design to improve your life",23882,2,0,1
23883.0,Complete Course in AutoCAD Electrical 2021,Intermediate,German,No,complete course in autocad electrical 2021,2769,3,3,0
23884.0,Introduction to Automotive Design,Beginner,French,Yes,introduction to automotive design,20402,1,2,1
23885.0,UX Design for Beginners - The Essentials of UX + Usability,All Levels,English,No,ux design for beginners - the essentials of ux + usability,2931,0,1,0
23886.0,3D Modeling in Blender,Expert,French,No,3d modeling in blender,5181,2,2,0
23887.0,How to Write Great Web Content - Better Search Rankings!,Intermediate,German,No,how to write great web content - better search rankings!,23887,3,3,0
23888.0,The Complete Sketchup & Vray Course for Architectural Design,All Levels,French,Yes,the complete sketchup & vray course for architectural design,23561,0,2,1
23889.0,Pattern Cutting & Making for Absolute Beginners - Fashion ,Beginner,Chinese,No,pattern cutting & making for absolute beginners - fashion ,23724,1,0,0
23890.0,"Fundamentals of Drawing Anything - Shading, pencils, more",Beginner,Spanish,No,"fundamentals of drawing anything - shading, pencils, more",23890,1,4,0
23891.0,Learn Figma in 14 Days - Master UI Design and Prototyping,Beginner,English,No,learn figma in 14 days - master ui design and prototyping,23891,1,1,0
23892.0,Feng Shui The Easiest Way,Beginner,Chinese,No,feng shui the easiest way,23892,1,0,0
23893.0,Line Art Master,All Levels,Spanish,No,line art master,23893,0,4,0
23894.0,Blender 2.8 Game Vehicle Creation,Beginner,English,Yes,blender 2.8 game vehicle creation,23690,1,1,1
23895.0,SOLIDWORKS Academy: A Comprehensive Course on SolidWorks,All Levels,German,Yes,solidworks academy: a comprehensive course on solidworks,1820,0,3,1
23896.0,Beginners Crystal Reports 2013 & 2011 Tutorial Video,Expert,French,No,beginners crystal reports 2013 & 2011 tutorial video,23896,2,2,0
23897.0,Figma UI/UX Design: Web and App Design with Projects (2024),Expert,English,Yes,figma ui/ux design: web and app design with projects (2024),1410,2,1,1
23898.0,Make a horror survival game in Unity,All Levels,German,No,make a horror survival game in unity,1553,0,3,0
23899.0,Dreamweaver - Coding your first website using Dreamweaver,Beginner,Spanish,No,dreamweaver - coding your first website using dreamweaver,8132,1,4,0
23900.0,V-Ray 5 + 3ds Max: Master 3D Rendering with Vray & 3ds Max,Beginner,English,No,v-ray 5 + 3ds max: master 3d rendering with vray & 3ds max,4978,1,1,0
23901.0,Learning Adobe After Effects CC Tutorial Videos,Intermediate,German,No,learning adobe after effects cc tutorial videos,23901,3,3,0
23902.0,Autodesk Inventor 2020 - Essential training,Beginner,Spanish,Yes,autodesk inventor 2020 - essential training,23902,1,4,1
23903.0,Complete Drawing Course: Create Video Game Concept Art,Beginner,Chinese,No,complete drawing course: create video game concept art,7886,1,0,0
23904.0,ARCHICAD 22: Beginner and Intermediate Level,Beginner,French,No,archicad 22: beginner and intermediate level,23904,1,2,0
23905.0,Design your Room Using Sketchup,Expert,German,Yes,design your room using sketchup,23520,2,3,1
23906.0,Business Card design with Photoshop CC - for beginners,Beginner,Chinese,No,business card design with photoshop cc - for beginners,23906,1,0,0
23907.0,Catia V5 Electrical Harness Design - Automotive & Industrial,Intermediate,Spanish,No,catia v5 electrical harness design - automotive & industrial,23591,3,4,0
23908.0,How to Make Printable Art To Sell On Etsy,Beginner,English,Yes,how to make printable art to sell on etsy,23908,1,1,1
23909.0,Learn the ART of Substance Painter,Beginner,French,Yes,learn the art of substance painter,23909,1,2,1
23910.0,Create Stunning Pixel Art Tilesets for Games,Intermediate,Spanish,No,create stunning pixel art tilesets for games,23910,3,4,0
23911.0,Basics of Photoshop in 35 mins (for Absolute Beginners),Beginner,German,No,basics of photoshop in 35 mins (for absolute beginners),23911,1,3,0
23912.0,Ultimate Guide to Drawing Animated Characters,Expert,French,No,ultimate guide to drawing animated characters,23912,2,2,0
23913.0,Mantaflow Fluid Simulation Guide in Blender,Expert,Chinese,Yes,mantaflow fluid simulation guide in blender,23913,2,0,1
23914.0,"Electrical Power Distribution with AUTOCAD, DIALux & Etap",Beginner,French,No,"electrical power distribution with autocad, dialux & etap",23914,1,2,0
23915.0,Beginner Tattoo Course  / Learn the FULL basic of tattooing,Beginner,Chinese,No,beginner tattoo course  / learn the full basic of tattooing,23915,1,0,0
23916.0,Inkscape Beginners Level - learn imagine and create!,Expert,Spanish,No,inkscape beginners level - learn imagine and create!,23916,2,4,0
23917.0,UI UX Design Patterns - by University UX Instructor - 2023,All Levels,English,No,ui ux design patterns - by university ux instructor - 2023,2931,0,1,0
23918.0,The Complete Environment Painting Super Course,Beginner,French,Yes,the complete environment painting super course,23918,1,2,1
23919.0,All You Need to Know About ServiceNow Development,Intermediate,English,Yes,all you need to know about servicenow development,1162,3,1,1
23920.0,Getting Started in Inkscape,Beginner,English,No,getting started in inkscape,23920,1,1,0
23921.0,Typography for Designers & Developers - Don't suck at design,Intermediate,French,Yes,typography for designers & developers - don't suck at design,23921,3,2,1
23922.0,Character Modeling & Texturing For Game - Complete Pipeline,Beginner,French,No,character modeling & texturing for game - complete pipeline,23922,1,2,0
23923.0,365 Days of Creativity,Intermediate,English,Yes,365 days of creativity,23923,3,1,1
23924.0,Complete Course in CATIA,Intermediate,German,Yes,complete course in catia,23924,3,3,1
23925.0,Learn Pixel Art for Games,Expert,German,Yes,learn pixel art for games,23516,2,3,1
23926.0,Photoshop Visualisation for Architects,Intermediate,French,No,photoshop visualisation for architects,23926,3,2,0
23927.0,Canva Next Level: Become a Canva Expert,Expert,English,No,canva next level: become a canva expert,11689,2,1,0
23928.0,Master Solidworks 2019 - 3D CAD using real-world examples,Beginner,English,Yes,master solidworks 2019 - 3d cad using real-world examples,23688,1,1,1
23929.0,Introduction to Islamic Geometric Design,Beginner,Spanish,No,introduction to islamic geometric design,23929,1,4,0
23930.0,VSD - Static Timing Analysis - II,Intermediate,English,Yes,vsd - static timing analysis - ii,23617,3,1,1
23931.0,SketchUp for Woodworkers: bring your designs to life in 3D,Intermediate,German,No,sketchup for woodworkers: bring your designs to life in 3d,23931,3,3,0
23932.0,Photoshop for Beginners – Learn by Doing,Beginner,Spanish,Yes,photoshop for beginners – learn by doing,125,1,4,1
23933.0,A Pro's Guide to Digital Comic Book Coloring,All Levels,German,Yes,a pro's guide to digital comic book coloring,23933,0,3,1
23934.0,Mastering AutoCAD The Ultimate Guide from Beginner to Expert,All Levels,Chinese,No,mastering autocad the ultimate guide from beginner to expert,4137,0,0,0
23935.0,NEW Figma 2023: Getting started the Beginner to Pro Class,Beginner,French,No,new figma 2023: getting started the beginner to pro class,23935,1,2,0
23936.0,Learn A-Frame And Get Ready For WebVR,All Levels,Chinese,Yes,learn a-frame and get ready for webvr,23936,0,0,1
23937.0,HTML CSS JavaScript for Beginners Modern Web Design Course,Beginner,French,No,html css javascript for beginners modern web design course,256,1,2,0
23938.0,Pixel Art Fundamentals: Introduction to 2D Game Pixel Art,Beginner,German,Yes,pixel art fundamentals: introduction to 2d game pixel art,5725,1,3,1
23939.0,Learning Sketchup for Beginners,Beginner,German,Yes,learning sketchup for beginners,23939,1,3,1
23940.0,Webflow Essentials Course,Intermediate,Chinese,No,webflow essentials course,2480,3,0,0
23941.0,Character Design For Animation in Illustrator,Intermediate,French,No,character design for animation in illustrator,23941,3,2,0
23942.0,Complete Whiteboard Animation in VideoScribe - 5 Animations,Expert,French,No,complete whiteboard animation in videoscribe - 5 animations,23942,2,2,0
23943.0,Complete Blender 3x Interior 3D Modelling & Rendering,All Levels,Spanish,No,complete blender 3x interior 3d modelling & rendering,23943,0,4,0
23944.0,Zbrush Course for Absolute Beginners,Beginner,English,Yes,zbrush course for absolute beginners,63,1,1,1
23945.0,UX/UI Design Principles Compact (Theory + Figma Exercise),Intermediate,Spanish,Yes,ux/ui design principles compact (theory + figma exercise),23945,3,4,1
23946.0,Modern Web Design HTML5 CSS3 beginners guide to Websites,Beginner,German,Yes,modern web design html5 css3 beginners guide to websites,85,1,3,1
23947.0,Mechanical design and Product development process,All Levels,Chinese,No,mechanical design and product development process,23947,0,0,0
23948.0,Create & Design a Modern Interior in Blender,Expert,French,No,create & design a modern interior in blender,23708,2,2,0
23949.0,Building Design System in Figma from Scratch - UI UX Mastery,Intermediate,Spanish,Yes,building design system in figma from scratch - ui ux mastery,1410,3,4,1
23950.0,Narrative Design Master Class: Write stories for Video Games,Expert,Chinese,No,narrative design master class: write stories for video games,23950,2,0,0
23951.0,All In One Adobe Photoshop Essential Course For Everyone,All Levels,Chinese,No,all in one adobe photoshop essential course for everyone,23479,0,0,0
23952.0,Anatomy Art School: Anatomy Drawing Course,Beginner,English,No,anatomy art school: anatomy drawing course,23952,1,1,0
23953.0,Futuristic HUD Motion Graphics in After Effects,Intermediate,French,Yes,futuristic hud motion graphics in after effects,10534,3,2,1
23954.0,How to carry out a usability expert review,Intermediate,Chinese,Yes,how to carry out a usability expert review,23954,3,0,1
23955.0,"Complete Siemens NX course-Aerospace, Automotive, Industrial",Beginner,French,No,"complete siemens nx course-aerospace, automotive, industrial",23737,1,2,0
23956.0,"Canva: Design Logos, Social Media Content & More with Canva!",Beginner,Spanish,Yes,"canva: design logos, social media content & more with canva!",11689,1,4,1
23957.0,Creating modular environments,Intermediate,Chinese,Yes,creating modular environments,5316,3,0,1
23958.0,Procreate Essentials: The Ultimate Guide,Expert,Chinese,Yes,procreate essentials: the ultimate guide,23601,2,0,1
23959.0,Unreal Engine 4: Beginners Guide to Lighting,Expert,Spanish,Yes,unreal engine 4: beginners guide to lighting,218,2,4,1
23960.0,Bootstrap 3 Responsive Design in Adobe Dreamweaver CC 2017,Beginner,French,Yes,bootstrap 3 responsive design in adobe dreamweaver cc 2017,8132,1,2,1
23961.0,Character  Design for Beginners,Expert,French,No,character  design for beginners,23472,2,2,0
23962.0,Sketching for Animators Who Can’t Draw,Beginner,Chinese,Yes,sketching for animators who can’t draw,23962,1,0,1
23963.0,Web Design for Beginners: Build Websites in HTML & CSS 2023,Beginner,Spanish,No,web design for beginners: build websites in html & css 2023,14,1,4,0
23964.0,Canva 2020 for Non-Designers - Beginner to Expert,All Levels,German,No,canva 2020 for non-designers - beginner to expert,23964,0,3,0
23965.0,Unreal Engine for ArchViz | Unreal Engine PRO in 6 Hrs,Intermediate,French,Yes,unreal engine for archviz | unreal engine pro in 6 hrs,218,3,2,1
23966.0,Painting Figures with the Power of Photoshop,Intermediate,German,Yes,painting figures with the power of photoshop,23700,3,3,1
23967.0,3D Printing: From Start to Finish,Beginner,Chinese,Yes,3d printing: from start to finish,23967,1,0,1
23968.0,Certified Secure Web Application Engineer (CSWAE),Expert,German,Yes,certified secure web application engineer (cswae),23968,2,3,1
23969.0,Anime Academy: Traditional Anime Drawing!,All Levels,German,No,anime academy: traditional anime drawing!,3067,0,3,0
23970.0,The Complete Autodesk Navisworks Course (BIM Tool),All Levels,French,No,the complete autodesk navisworks course (bim tool),23970,0,2,0
23971.0,Learning Axure RP 8 - UX Design Fundamentals,Beginner,Chinese,No,learning axure rp 8 - ux design fundamentals,6328,1,0,0
23972.0,High-Speed Board Design Course System On Module -EsteemPCB,Intermediate,German,Yes,high-speed board design course system on module -esteempcb,23972,3,3,1
23973.0,Everything Small Home Design,Intermediate,French,No,everything small home design,23973,3,2,0
23974.0,Altair Hypermesh : Learn Meshing and Linear Static Analysis,All Levels,German,No,altair hypermesh : learn meshing and linear static analysis,23868,0,3,0
23975.0,Learn Arnold - Fundamentals of Shading and Lighting,Expert,French,Yes,learn arnold - fundamentals of shading and lighting,23975,2,2,1
23976.0,AutoCAD - Advanced 2D to 3D Course,Intermediate,Chinese,Yes,autocad - advanced 2d to 3d course,12493,3,0,1
23977.0,UX Research for Apps: User-centric from Concept to Launch,Intermediate,Spanish,Yes,ux research for apps: user-centric from concept to launch,23977,3,4,1
23978.0,Photoshop CC for Beginners : Adobe Photoshop Course,Beginner,French,No,photoshop cc for beginners : adobe photoshop course,23479,1,2,0
23979.0,Ultimate Creature Design and Concept Art,Intermediate,French,Yes,ultimate creature design and concept art,23725,3,2,1
23980.0,Create Animated Series for YouTube in CrazyTalk Animator 3,Beginner,German,No,create animated series for youtube in crazytalk animator 3,23980,1,3,0
23981.0,Rhino 3D for Architects from Scratch,Beginner,Chinese,Yes,rhino 3d for architects from scratch,23981,1,0,1
23982.0,Male Character Creation in Zbrush,Intermediate,English,No,male character creation in zbrush,23850,3,1,0
23983.0,Human Anatomy for Artists using Zbrush and Photoshop,Expert,English,No,human anatomy for artists using zbrush and photoshop,23858,2,1,0
23984.0,Complete AutoCAD 2D + 3D Course in HINDI,Expert,Spanish,Yes,complete autocad 2d + 3d course in hindi,23984,2,4,1
23985.0,Bootstrap 5 Create Responsive mobile first websites,Beginner,Chinese,No,bootstrap 5 create responsive mobile first websites,1920,1,0,0
23986.0,UX Requirements Made Simple,Intermediate,French,Yes,ux requirements made simple,23986,3,2,1
23987.0,3D Character Creation: Sculpting in Zbrush,All Levels,English,Yes,3d character creation: sculpting in zbrush,4572,0,1,1
23988.0,Become a fashion buyer - learn the essentials,Beginner,Spanish,Yes,become a fashion buyer - learn the essentials,23988,1,4,1
23989.0,Creating Responsive Web Design,Expert,Chinese,No,creating responsive web design,474,2,0,0
23990.0,Autodesk AutoCAD Electrical for Electrical Designers,Intermediate,Spanish,No,autodesk autocad electrical for electrical designers,2769,3,4,0
23991.0,Complete Guide to Zbrush,Beginner,English,No,complete guide to zbrush,23991,1,1,0
23992.0,Affinity Designer for the iPad,Beginner,German,Yes,affinity designer for the ipad,23547,1,3,1
23993.0,Designing Shirts that Sell for Merch by Amazon,Beginner,German,No,designing shirts that sell for merch by amazon,12014,1,3,0
23994.0,Beginners Geometric Dimensioning and Tolerancing (GD&T) .,Beginner,Chinese,No,beginners geometric dimensioning and tolerancing (gd&t) .,23564,1,0,0
23995.0,Prepare for the Adobe Certified Expert in Photoshop CC exam,All Levels,Spanish,Yes,prepare for the adobe certified expert in photoshop cc exam,18932,0,4,1
23996.0,The Ultimate Web Designing Course in Photoshop,Expert,French,Yes,the ultimate web designing course in photoshop,23996,2,2,1
23997.0,Affinity Designer: The Complete Guide to Creating Vector Art,Beginner,English,Yes,affinity designer: the complete guide to creating vector art,23547,1,1,1
23998.0,Learn Digital Painting to Make Cell Shaded Concept Art,All Levels,German,Yes,learn digital painting to make cell shaded concept art,23998,0,3,1
23999.0,Ansys Workbench - Analysis Engineering Training Program,All Levels,German,Yes,ansys workbench - analysis engineering training program,23999,0,3,1
24000.0,Photoshop on the iPad MasterClass,Beginner,Spanish,Yes,photoshop on the ipad masterclass,24000,1,4,1
24001.0,Adobe After Effects Crash Course for Creatives,Beginner,German,Yes,adobe after effects crash course for creatives,24001,1,3,1
24002.0,Sketch 3: learn to create mobile and web designs,All Levels,Spanish,No,sketch 3: learn to create mobile and web designs,24002,0,4,0
24003.0,Figma for Web Design: Master UI/UX in Figma | A-Z Course,Expert,English,Yes,figma for web design: master ui/ux in figma | a-z course,1832,2,1,1
24004.0,Adobe Photoshop CC Crash Course Learn Photoshop In Two Hour,Beginner,Spanish,Yes,adobe photoshop cc crash course learn photoshop in two hour,23479,1,4,1
24005.0,Creature Painting: Design and Render Like a Pro,Intermediate,German,Yes,creature painting: design and render like a pro,23711,3,3,1
24006.0,Create your own 2D game assets with Inkscape  for free!,Expert,Spanish,Yes,create your own 2d game assets with inkscape  for free!,23873,2,4,1
24007.0,Next Level CSS Creative Hover & Animation Effects,Expert,German,Yes,next level css creative hover & animation effects,24007,2,3,1
24008.0,Learn Sketch in 30 Minutes,Beginner,Chinese,No,learn sketch in 30 minutes,4406,1,0,0
24009.0,Logo Design in Adobe Illustrator - The Intermediate Level,All Levels,German,Yes,logo design in adobe illustrator - the intermediate level,24009,0,3,1
24010.0,Logo Designing for Your Business in an Hour,Expert,German,No,logo designing for your business in an hour,24010,2,3,0
24011.0,"Learn the ""Hand-Painted"" texturing style for video games",Beginner,German,No,"learn the ""hand-painted"" texturing style for video games",24011,1,3,0
24012.0,2D Animation in Moho from Basic to Advanced,Beginner,Chinese,Yes,2d animation in moho from basic to advanced,24012,1,0,1
24013.0,Adobe InDesign CC Tutorial - Beginners to Advanced Tutorial,All Levels,French,Yes,adobe indesign cc tutorial - beginners to advanced tutorial,22327,0,2,1
24014.0,Fusion 360 for 3D Printing - Designing with Components,Intermediate,German,Yes,fusion 360 for 3d printing - designing with components,23519,3,3,1
24015.0,An Introduction to Design Thinking,Expert,French,No,an introduction to design thinking,2894,2,2,0
24016.0,Maya For FX Artists - Projects Based Course,All Levels,English,Yes,maya for fx artists - projects based course,24016,0,1,1
24017.0,2D Animation With No Drawing Skills in AE,Beginner,Spanish,No,2d animation with no drawing skills in ae,24017,1,4,0
24018.0,Photoshop For T-shirt Design: For Beginners,Beginner,French,No,photoshop for t-shirt design: for beginners,23760,1,2,0
24019.0,Procreate for Illustration: 5 Projects to Learn the Basics,Beginner,English,Yes,procreate for illustration: 5 projects to learn the basics,24019,1,1,1
24020.0,WordPress Course - The Beginners Guide to WordPress Website,Expert,Spanish,Yes,wordpress course - the beginners guide to wordpress website,149,2,4,1
24021.0,Character sculpting with blender: Create a stylized warrior,All Levels,German,No,character sculpting with blender: create a stylized warrior,8398,0,3,0
24022.0,Build Persuasive Products,All Levels,German,No,build persuasive products,24022,0,3,0
24023.0,Learning SketchUp Pro 2015,Beginner,German,Yes,learning sketchup pro 2015,16238,1,3,1
24024.0,"Adobe Illustrator, Photoshop & After Effects - 4 Beginners",Beginner,Chinese,Yes,"adobe illustrator, photoshop & after effects - 4 beginners",23539,1,0,1
24025.0,Sketchbook Pro for Beginners on PC Mac and iPad Pro,Expert,Chinese,No,sketchbook pro for beginners on pc mac and ipad pro,24025,2,0,0
24026.0,After Effects CC Expressions: Design & Animate Infographics,Expert,Chinese,No,after effects cc expressions: design & animate infographics,24026,2,0,0
24027.0,Workflow of Modern Web Design from Wireframes to Style Guide,Intermediate,Chinese,Yes,workflow of modern web design from wireframes to style guide,24027,3,0,1
24028.0,Adobe Illustrator for Zombies (and beginners too),Beginner,English,No,adobe illustrator for zombies (and beginners too),23539,1,1,0
24029.0,Photoshop CC for Beginners - A Comprehensive Crash Course,Beginner,English,Yes,photoshop cc for beginners - a comprehensive crash course,23479,1,1,1
24030.0,Photoshop Beginner Class | Digital Painting,Beginner,German,Yes,photoshop beginner class | digital painting,23496,1,3,1
24031.0,NEW! Substance Painter All Levels Volume 1,Intermediate,Spanish,Yes,new! substance painter all levels volume 1,23909,3,4,1
24032.0,Adobe XD Mega Course  - User Experience Design,All Levels,Chinese,No,adobe xd mega course  - user experience design,23476,0,0,0
24033.0,Lumion 8 -  Beginner to Advanced,All Levels,Spanish,No,lumion 8 -  beginner to advanced,24033,0,4,0
